ID,Name,State,avg_temp,anomaly_1901-2000,Rank,Mean_1901-2000,fips,
GA-131,Grady County,Georgia,67.9,1.5,121,66.4,13067,
GA-133,Greene County,Georgia,64,2.1,121,61.9,13069,
GA-135,Gwinnett County,Georgia,62,1.9,121,60.1,13071,
GA-137,Habersham County,Georgia,59.9,1.5,121,58.5,13073,
GA-139,Hall County,Georgia,61.2,1.6,121,59.6,13075,
GA-141,Hancock County,Georgia,64.5,1.8,121,62.7,13077,
GA-143,Haralson County,Georgia,61.8,2.5,123,59.3,13079,
GA-145,Harris County,Georgia,64,1.6,122,62.5,13081,
GA-147,Hart County,Georgia,62.4,2,122,60.4,13083,
GA-149,Heard County,Georgia,63.1,2.3,121,60.8,13085,
GA-151,Henry County,Georgia,63.8,2.3,121,61.5,13087,
GA-153,Houston County,Georgia,66.3,2.2,123,64.1,13089,
GA-155,Irwin County,Georgia,67.1,2,122,65.2,13091,
GA-157,Jackson County,Georgia,62.5,1.8,121,60.6,13093,
GA-159,Jasper County,Georgia,64.5,2.7,121,61.8,13095,
GA-161,Jeff Davis County,Georgia,67.3,1.9,121,65.4,13097,
GA-163,Jefferson County,Georgia,65.1,1.8,121,63.3,13099,
GA-165,Jenkins County,Georgia,66.3,2.5,122,63.9,13101,
GA-167,Johnson County,Georgia,65.8,1.6,122,64.1,13103,
GA-169,Jones County,Georgia,65.2,2.4,122,62.8,13105,
GA-171,Lamar County,Georgia,64.3,2.3,121,62,13107,
GA-173,Lanier County,Georgia,67.5,1.4,122,66.1,13109,
GA-175,Laurens County,Georgia,66.5,1.9,122,64.6,13111,
GA-177,Lee County,Georgia,67.3,2.1,121,65.2,13113,
GA-179,Liberty County,Georgia,68.3,2,121,66.3,13115,
GA-181,Lincoln County,Georgia,64,1.9,121,62.1,13117,
GA-183,Long County,Georgia,68.2,1.9,121,66.3,13119,
GA-185,Lowndes County,Georgia,67.5,1.3,119,66.2,13121,
GA-187,Lumpkin County,Georgia,58.8,1.4,121,57.4,13123,
GA-189,McDuffie County,Georgia,64.5,2.2,122,62.4,13125,
GA-191,McIntosh County,Georgia,68.9,2.1,121,66.8,13127,
GA-193,Macon County,Georgia,66,2.1,122,63.9,13129,
GA-195,Madison County,Georgia,62.5,1.9,121,60.6,13131,
GA-197,Marion County,Georgia,65.1,1.5,122,63.5,13133,
GA-199,Meriwether County,Georgia,63.7,2.1,122,61.6,13135,
GA-201,Miller County,Georgia,68,1.6,122,66.3,13137,
GA-205,Mitchell County,Georgia,67.5,1.5,121,66.1,13139,
GA-207,Monroe County,Georgia,64.7,2.3,121,62.4,13141,
GA-209,Montgomery County,Georgia,67.1,1.9,123,65.2,13143,
GA-211,Morgan County,Georgia,64,2.5,121,61.6,13145,
GA-213,Murray County,Georgia,60.4,1.4,120,59,13147,
GA-215,Muscogee County,Georgia,65.2,1.4,122,63.8,13149,
GA-217,Newton County,Georgia,63.7,2.4,121,61.3,13151,
GA-219,Oconee County,Georgia,63.4,2.1,121,61.2,13153,
GA-221,Oglethorpe County,Georgia,63.2,2.1,121,61.1,13155,
GA-223,Paulding County,Georgia,62.1,2.3,122,59.8,13157,
GA-225,Peach County,Georgia,65.7,2.1,122,63.5,13159,
GA-227,Pickens County,Georgia,59.5,1,120,58.4,13161,
GA-229,Pierce County,Georgia,68.3,2.2,122,66.1,13163,
GA-231,Pike County,Georgia,64.1,2.2,122,61.9,13165,
GA-233,Polk County,Georgia,62.3,2.2,123,60,13167,
GA-235,Pulaski County,Georgia,66.8,2.2,123,64.6,13169,
GA-237,Putnam County,Georgia,64.8,2.5,122,62.3,13171,
GA-239,Quitman County,Georgia,66.2,1.3,122,64.8,13173,
GA-241,Rabun County,Georgia,57.8,1.6,122,56.2,13175,
GA-243,Randolph County,Georgia,66.5,1.7,122,64.8,13177,
GA-245,Richmond County,Georgia,66.1,2.8,123,63.3,13179,
GA-247,Rockdale County,Georgia,63.3,2.3,121,61.1,13181,
GA-249,Schley County,Georgia,65.6,1.8,121,63.8,13183,
GA-251,Screven County,Georgia,66.5,2.4,122,64.2,13185,
GA-253,Seminole County,Georgia,68.5,1.8,123,66.7,13187,
GA-255,Spalding County,Georgia,64.2,2.3,122,61.9,13189,
GA-257,Stephens County,Georgia,61.6,1.3,122,60.3,13191,
GA-259,Stewart County,Georgia,65.6,1.4,121,64.2,13193,
GA-261,Sumter County,Georgia,66.5,2.1,121,64.4,13195,
GA-263,Talbot County,Georgia,64.3,1.5,122,62.7,13197,
GA-265,Taliaferro County,Georgia,63.8,1.9,121,61.9,13199,
GA-267,Tattnall County,Georgia,67.6,1.8,122,65.8,13201,
GA-269,Taylor County,Georgia,65,1.7,122,63.3,13205,
GA-271,Telfair County,Georgia,67.3,2.1,122,65.2,13207,
GA-273,Terrell County,Georgia,66.9,1.9,121,65,13209,
GA-275,Thomas County,Georgia,67.6,1.4,121,66.2,13211,
GA-277,Tift County,Georgia,66.8,1.6,122,65.2,13213,
GA-279,Toombs County,Georgia,67.3,1.8,122,65.4,13215,
GA-281,Towns County,Georgia,56.9,1.8,121,55.2,13217,
GA-283,Treutlen County,Georgia,66.6,1.8,121,64.8,13219,
GA-285,Troup County,Georgia,63.5,1.9,122,61.6,13221,
GA-287,Turner County,Georgia,66.8,2.1,122,64.7,13223,
GA-289,Twiggs County,Georgia,66,2,122,64,13225,
GA-291,Union County,Georgia,57,1.5,121,55.4,13227,
GA-293,Upson County,Georgia,64.4,1.9,122,62.5,13229,
GA-295,Walker County,Georgia,60.9,1.8,121,59,13231,
GA-297,Walton County,Georgia,63,2.2,121,60.8,13233,
GA-299,Ware County,Georgia,68.6,2.2,122,66.4,13235,
GA-301,Warren County,Georgia,64.2,1.9,122,62.3,13237,
GA-303,Washington County,Georgia,65.3,1.7,121,63.6,13239,
GA-305,Wayne County,Georgia,68.2,2.1,121,66.1,13241,
GA-307,Webster County,Georgia,65.8,1.7,121,64.1,13243,
GA-309,Wheeler County,Georgia,67.2,2,122,65.2,13245,
GA-311,White County,Georgia,59,1.5,121,57.5,13247,
GA-313,Whitfield County,Georgia,61.3,1.8,121,59.4,13249,
GA-315,Wilcox County,Georgia,67.1,2.4,123,64.7,13251,
GA-317,Wilkes County,Georgia,63.5,1.9,120,61.6,13253,
GA-319,Wilkinson County,Georgia,65.9,1.9,122,64,13255,
GA-321,Worth County,Georgia,67,1.8,122,65.2,13257,
ID-001,Ada County,Idaho,52.4,1.5,119,50.9,13259,
ID-003,Adams County,Idaho,44.2,1.4,115,42.8,13261,
ID-005,Bannock County,Idaho,46,2,122,44,13263,
ID-007,Bear Lake County,Idaho,41.2,2,120,39.2,13265,
ID-009,Benewah County,Idaho,46.4,1.8,119,44.7,13267,
ID-011,Bingham County,Idaho,45,1.6,120,43.4,13269,
ID-013,Blaine County,Idaho,43,1.8,121,41.1,13271,
ID-015,Boise County,Idaho,44.3,1.7,120,42.6,13273,
ID-017,Bonner County,Idaho,44.3,1.8,119,42.5,13275,
ID-019,Bonneville County,Idaho,42.5,1.6,119,40.9,13277,
ID-021,Boundary County,Idaho,42.4,2.2,120,40.2,13279,
ID-023,Butte County,Idaho,41.9,1.3,113,40.5,13281,
ID-025,Camas County,Idaho,42.5,2.3,122,40.2,13283,
ID-027,Canyon County,Idaho,52.7,1.5,117,51.2,13285,
ID-029,Caribou County,Idaho,42.4,1.6,116,40.8,13287,
ID-031,Cassia County,Idaho,46.9,1.8,121,45.1,13289,
ID-033,Clark County,Idaho,40.6,1.6,119,38.9,13291,
ID-035,Clearwater County,Idaho,44.4,1.4,117,43,13293,
ID-037,Custer County,Idaho,39,2,121,37,13295,
ID-039,Elmore County,Idaho,48.3,2.3,121,46,13297,
ID-041,Franklin County,Idaho,45.2,2.3,120,42.9,13299,
ID-043,Fremont County,Idaho,40.3,1.8,120,38.4,13301,
ID-045,Gem County,Idaho,49.6,1.3,115,48.4,13303,
ID-047,Gooding County,Idaho,49.9,2.5,123,47.4,13305,
ID-049,Idaho County,Idaho,42.4,1.6,118,40.8,13307,
ID-051,Jefferson County,Idaho,43.8,1.8,116,42.1,13309,
ID-053,Jerome County,Idaho,50.1,2.7,122,47.5,13311,
ID-055,Kootenai County,Idaho,46.3,1.8,119,44.5,13313,
ID-057,Latah County,Idaho,47,1.7,119,45.3,13315,
ID-059,Lemhi County,Idaho,40.1,1.9,120,38.2,13317,
ID-061,Lewis County,Idaho,46,1.2,108,44.8,13319,
ID-063,Lincoln County,Idaho,47.9,2.7,122,45.2,13321,
ID-065,Madison County,Idaho,43.4,2,120,41.4,15001,
ID-067,Minidoka County,Idaho,47.3,2.2,119,45.2,15003,
ID-069,Nez Perce County,Idaho,49.4,1.5,116,47.9,15005,
ID-071,Oneida County,Idaho,46.5,1.7,118,44.9,15007,
ID-073,Owyhee County,Idaho,48.4,1.6,121,46.8,15009,
ID-075,Payette County,Idaho,52.3,2,123,50.4,16001,
ID-077,Power County,Idaho,46,1.3,116,44.8,16003,
ID-079,Shoshone County,Idaho,43.4,1.6,119,41.8,16005,
ID-081,Teton County,Idaho,40.7,2.1,121,38.6,16007,
ID-083,Twin Falls County,Idaho,48.2,1.4,115,46.8,16009,
ID-085,Valley County,Idaho,40.1,1.9,120,38.2,16011,
ID-087,Washington County,Idaho,48.6,1.4,117,47.2,16013,
IL-001,Adams County,Illinois,53.2,0.8,101,52.4,16015,
IL-003,Alexander County,Illinois,58.2,1.4,120,56.8,16017,
IL-005,Bond County,Illinois,55,1.1,107,53.9,16019,
IL-007,Boone County,Illinois,48.5,1.3,113,47.2,16021,
IL-009,Brown County,Illinois,53,0.9,105,52.1,16023,
IL-011,Bureau County,Illinois,49.9,1,104,48.9,16025,
IL-013,Calhoun County,Illinois,54.8,1.1,107,53.8,16027,
IL-015,Carroll County,Illinois,49,1.8,109,47.3,16029,
IL-017,Cass County,Illinois,53,0.8,99,52.2,16031,
IL-019,Champaign County,Illinois,52.3,1.5,112,50.8,16033,
IL-021,Christian County,Illinois,53.4,1,103,52.4,16035,
IL-023,Clark County,Illinois,54.1,1.4,116,52.7,16037,
IL-025,Clay County,Illinois,55.4,1.5,120,53.9,16039,
IL-027,Clinton County,Illinois,55.9,1.4,116,54.6,16041,
IL-029,Coles County,Illinois,53.5,1.3,111,52.2,16043,
IL-031,Cook County,Illinois,50.6,1.8,119,48.8,16045,
IL-033,Crawford County,Illinois,55,1.4,118,53.6,16047,
IL-035,Cumberland County,Illinois,54,1.2,110,52.8,16049,
IL-037,DeKalb County,Illinois,48.9,1.1,107,47.8,16051,
IL-039,De Witt County,Illinois,52.4,1.6,118,50.8,16053,
IL-041,Douglas County,Illinois,53.2,1.6,115,51.6,16055,
IL-043,DuPage County,Illinois,50.1,1.7,116,48.5,16057,
IL-045,Edgar County,Illinois,53,1.1,109,51.8,16059,
IL-047,Edwards County,Illinois,56.5,1.6,120,54.9,16061,
IL-049,Effingham County,Illinois,54.3,1.2,108,53.1,16063,
IL-051,Fayette County,Illinois,54.5,1,106,53.5,16065,
IL-053,Ford County,Illinois,51.5,1.4,114,50,16067,
IL-055,Franklin County,Illinois,56.4,1.2,114,55.2,16069,
IL-057,Fulton County,Illinois,52.2,0.9,103,51.3,16071,
IL-059,Gallatin County,Illinois,56.9,0.7,98,56.1,16073,
IL-061,Greene County,Illinois,54.4,0.9,109,53.5,16075,
IL-063,Grundy County,Illinois,50.9,1.7,113,49.2,16077,
IL-065,Hamilton County,Illinois,56.6,1.4,119,55.2,16079,
IL-067,Hancock County,Illinois,52.3,0.7,94,51.6,16081,
IL-069,Hardin County,Illinois,57.2,0.9,106,56.3,16083,
IL-071,Henderson County,Illinois,51.4,0.8,97,50.6,16085,
IL-073,Henry County,Illinois,50.1,1,102,49.1,16087,
IL-075,Iroquois County,Illinois,51.4,1.5,113,50,17001,
IL-077,Jackson County,Illinois,56.5,1.2,109,55.4,17003,
IL-079,Jasper County,Illinois,54.7,1.3,116,53.4,17005,
IL-081,Jefferson County,Illinois,56.1,1.2,118,54.8,17007,
IL-083,Jersey County,Illinois,55.1,1.1,109,54,17009,
IL-085,Jo Daviess County,Illinois,48.1,1.3,105,46.8,17011,
IL-087,Johnson County,Illinois,57,1,106,56,17013,
IL-089,Kane County,Illinois,49.2,1.3,109,47.9,17015,
IL-091,Kankakee County,Illinois,51.1,1.5,116,49.5,17017,
IL-093,Kendall County,Illinois,50.2,1.3,108,48.9,17019,
IL-095,Knox County,Illinois,50.6,0.7,96,49.8,17021,
IL-097,Lake County,Illinois,49.3,1.7,119,47.6,17023,
IL-099,LaSalle County,Illinois,50.3,1.3,106,49,17025,
IL-101,Lawrence County,Illinois,55.6,1.3,113,54.3,17027,
IL-103,Lee County,Illinois,49.4,1.3,113,48,17029,
IL-105,Livingston County,Illinois,51.1,1.5,111,49.6,17031,
IL-107,Logan County,Illinois,52.9,1.3,115,51.5,17033,
IL-109,McDonough County,Illinois,51.8,0.7,97,51.1,17035,
IL-111,McHenry County,Illinois,48.6,1.6,118,47.1,17037,
IL-113,McLean County,Illinois,51.8,1.8,118,49.9,17039,
IL-115,Macon County,Illinois,52.9,1.3,111,51.6,17041,
IL-117,Macoupin County,Illinois,54.1,1,106,53.2,17043,
IL-119,Madison County,Illinois,55.6,1,101,54.6,17045,
IL-121,Marion County,Illinois,55.3,1.2,116,54.1,17047,
IL-123,Marshall County,Illinois,51.1,1.4,111,49.7,17049,
IL-125,Mason County,Illinois,53,1,110,51.9,17051,
IL-127,Massac County,Illinois,58.1,1.3,114,56.8,17053,
IL-129,Menard County,Illinois,52.9,0.9,102,52,17055,
IL-131,Mercer County,Illinois,50.6,0.8,98,49.7,17057,
IL-133,Monroe County,Illinois,57.1,1.7,119,55.4,17059,
IL-135,Montgomery County,Illinois,53.9,0.9,103,53,17061,
IL-137,Morgan County,Illinois,53.2,0.9,104,52.3,17063,
IL-139,Moultrie County,Illinois,53.2,1.2,109,52,17065,
IL-141,Ogle County,Illinois,49.1,1.6,116,47.5,17067,
IL-143,Peoria County,Illinois,51.9,1.6,114,50.3,17069,
IL-145,Perry County,Illinois,56.2,1.2,112,55,17071,
IL-147,Piatt County,Illinois,52.7,1.6,116,51,17073,
IL-149,Pike County,Illinois,53.9,1,110,52.9,17075,
IL-151,Pope County,Illinois,57.1,0.9,101,56.2,17077,
IL-153,Pulaski County,Illinois,58.2,1.4,119,56.8,17079,
IL-155,Putnam County,Illinois,50.7,1,103,49.7,17081,
IL-157,Randolph County,Illinois,56.5,1.3,112,55.2,17083,
IL-159,Richland County,Illinois,55.5,1.3,118,54.2,17085,
IL-161,Rock Island County,Illinois,50.4,1.1,102,49.3,17087,
IL-163,St. Clair County,Illinois,56.5,1.4,110,55.1,17089,
IL-165,Saline County,Illinois,56.6,0.8,102,55.8,17091,
IL-167,Sangamon County,Illinois,53.2,0.9,108,52.3,17093,
IL-169,Schuyler County,Illinois,52.7,0.9,106,51.8,17095,
IL-171,Scott County,Illinois,53.7,0.9,104,52.9,17097,
IL-173,Shelby County,Illinois,53.5,0.9,101,52.6,17099,
IL-175,Stark County,Illinois,50.4,1.1,104,49.4,17101,
IL-177,Stephenson County,Illinois,48.2,1.6,109,46.7,17103,
IL-179,Tazewell County,Illinois,52.6,1.9,119,50.7,17105,
IL-181,Union County,Illinois,57.1,1.3,114,55.8,17107,
IL-183,Vermilion County,Illinois,52.1,1,109,51,17109,
IL-185,Wabash County,Illinois,56.3,1.4,117,54.9,17111,
IL-187,Warren County,Illinois,50.6,0.6,89,50,17113,
IL-189,Washington County,Illinois,55.9,1.2,115,54.8,17115,
IL-191,Wayne County,Illinois,56.5,1.8,121,54.6,17117,
IL-193,White County,Illinois,56.7,1.1,109,55.6,17119,
IL-195,Whiteside County,Illinois,49.9,1.5,109,48.4,17121,
IL-197,Will County,Illinois,50.7,1.4,114,49.3,17123,
IL-199,Williamson County,Illinois,56.5,1,109,55.4,17125,
IL-201,Winnebago County,Illinois,48.8,1.5,112,47.3,17127,
IL-203,Woodford County,Illinois,51.7,2,118,49.7,17129,
IN-001,Adams County,Indiana,51.4,1.9,118,49.5,17131,
IN-003,Allen County,Indiana,50.9,1.7,118,49.2,17133,
IN-005,Bartholomew County,Indiana,54.3,1.4,118,52.9,17135,
IN-007,Benton County,Indiana,51,1.2,111,49.8,17137,
IN-009,Blackford County,Indiana,52.1,1.7,120,50.4,17139,
IN-011,Boone County,Indiana,51.8,1.6,120,50.2,17141,
IN-013,Brown County,Indiana,53.6,1.4,121,52.2,17143,
IN-015,Carroll County,Indiana,51.5,1.3,115,50.2,17145,
IN-017,Cass County,Indiana,51.2,1.4,117,49.8,17147,
IN-019,Clark County,Indiana,56.4,2,121,54.3,17149,
IN-021,Clay County,Indiana,54,1.8,121,52.2,17151,
IN-023,Clinton County,Indiana,51.5,1.5,119,50.1,17153,
IN-025,Crawford County,Indiana,55.3,0.9,110,54.4,17155,
IN-027,Daviess County,Indiana,55.3,1.7,121,53.6,17157,
IN-029,Dearborn County,Indiana,54.7,1.9,121,52.7,17159,
IN-031,Decatur County,Indiana,53.6,1.2,119,52.3,17161,
IN-033,DeKalb County,Indiana,50,1.5,118,48.4,17163,
IN-035,Delaware County,Indiana,52.8,2.3,121,50.5,17165,
IN-037,Dubois County,Indiana,55.4,1.2,114,54.2,17167,
IN-039,Elkhart County,Indiana,50.1,2,120,48.1,17169,
IN-041,Fayette County,Indiana,52.7,1.5,121,51.1,17171,
IN-043,Floyd County,Indiana,56.6,2.1,121,54.5,17173,
IN-045,Fountain County,Indiana,52,1.1,109,50.9,17175,
IN-047,Franklin County,Indiana,53.5,1.6,121,51.9,17177,
IN-049,Fulton County,Indiana,50.7,1.8,119,48.9,17179,
IN-051,Gibson County,Indiana,56.4,1.4,117,55,17181,
IN-053,Grant County,Indiana,51.9,1.5,121,50.4,17183,
IN-055,Greene County,Indiana,54.4,1.9,121,52.5,17185,
IN-057,Hamilton County,Indiana,52.2,1.5,119,50.8,17187,
IN-059,Hancock County,Indiana,52.9,1.6,121,51.3,17189,
IN-061,Harrison County,Indiana,56.4,1.8,120,54.6,17191,
IN-063,Hendricks County,Indiana,52.3,1.4,118,51,17193,
IN-065,Henry County,Indiana,52.2,1.8,121,50.4,17195,
IN-067,Howard County,Indiana,51.4,1.2,115,50.2,17197,
IN-069,Huntington County,Indiana,51.1,1.3,116,49.8,17199,
IN-071,Jackson County,Indiana,54.7,1.4,120,53.3,17201,
IN-073,Jasper County,Indiana,50.7,1.4,111,49.3,17203,
IN-075,Jay County,Indiana,51.8,1.8,120,50,18001,
IN-077,Jefferson County,Indiana,55.5,1.9,121,53.6,18003,
IN-079,Jennings County,Indiana,54.7,1.4,121,53.3,18005,
IN-081,Johnson County,Indiana,53.3,1.5,119,51.8,18007,
IN-083,Knox County,Indiana,55.7,1.5,121,54.1,18009,
IN-085,Kosciusko County,Indiana,50.4,1.8,120,48.7,18011,
IN-087,LaGrange County,Indiana,49.9,1.9,120,48,18013,
IN-089,Lake County,Indiana,50.5,1.5,112,49.1,18015,
IN-091,LaPorte County,Indiana,50.1,1.5,116,48.6,18017,
IN-093,Lawrence County,Indiana,54.2,1.3,119,52.9,18019,
IN-095,Madison County,Indiana,52.8,2,121,50.8,18021,
IN-097,Marion County,Indiana,52.9,1.4,119,51.5,18023,
IN-099,Marshall County,Indiana,50.3,2,120,48.3,18025,
IN-101,Martin County,Indiana,54.9,1.7,120,53.2,18027,
IN-103,Miami County,Indiana,51.2,1.3,114,49.9,18029,
IN-105,Monroe County,Indiana,53.4,1.4,117,52,18031,
IN-107,Montgomery County,Indiana,51.9,1.5,120,50.4,18033,
IN-109,Morgan County,Indiana,53.2,1.3,119,51.9,18035,
IN-111,Newton County,Indiana,51,1.5,113,49.5,18037,
IN-113,Noble County,Indiana,50,1.7,120,48.3,18039,
IN-115,Ohio County,Indiana,55.6,2.3,121,53.3,18041,
IN-117,Orange County,Indiana,54.8,1.3,119,53.6,18043,
IN-119,Owen County,Indiana,53.7,1.7,121,52,18045,
IN-121,Parke County,Indiana,52.6,1.1,106,51.6,18047,
IN-123,Perry County,Indiana,55.5,0.2,58,55.3,18049,
IN-125,Pike County,Indiana,55.9,1.5,119,54.4,18051,
IN-127,Porter County,Indiana,50.3,1.5,118,48.8,18053,
IN-129,Posey County,Indiana,56.8,0.8,98,56,18055,
IN-131,Pulaski County,Indiana,50.6,1.6,115,49.1,18057,
IN-133,Putnam County,Indiana,52.5,1.2,118,51.3,18059,
IN-135,Randolph County,Indiana,51.8,1.9,121,49.9,18061,
IN-137,Ripley County,Indiana,54,1.6,121,52.4,18063,
IN-139,Rush County,Indiana,52.9,1.5,121,51.4,18065,
IN-141,St. Joseph County,Indiana,50,1.8,118,48.2,18067,
IN-143,Scott County,Indiana,55.5,1.8,120,53.7,18069,
IN-145,Shelby County,Indiana,53.7,1.5,120,52.2,18071,
IN-147,Spencer County,Indiana,56.2,0.5,85,55.7,18073,
IN-149,Starke County,Indiana,50.5,1.7,119,48.7,18075,
IN-151,Steuben County,Indiana,49.4,1.7,119,47.7,18077,
IN-153,Sullivan County,Indiana,55,2,121,53,18079,
IN-155,Switzerland County,Indiana,55.9,2.3,121,53.6,18081,
IN-157,Tippecanoe County,Indiana,51.6,1.3,113,50.4,18083,
IN-159,Tipton County,Indiana,51.7,1.4,120,50.3,18085,
IN-161,Union County,Indiana,52.7,1.6,120,51.1,18087,
IN-163,Vanderburgh County,Indiana,57,1.1,112,55.9,18089,
IN-165,Vermillion County,Indiana,52.7,0.9,103,51.8,18091,
IN-167,Vigo County,Indiana,54.3,1.8,121,52.5,18093,
IN-169,Wabash County,Indiana,51.2,1.3,116,49.9,18095,
IN-171,Warren County,Indiana,51.5,1,105,50.5,18097,
IN-173,Warrick County,Indiana,56.5,1.2,112,55.3,18099,
IN-175,Washington County,Indiana,55,1.7,120,53.3,18101,
IN-177,Wayne County,Indiana,52,1.6,120,50.3,18103,
IN-179,Wells County,Indiana,51.4,1.6,118,49.8,18105,
IN-181,White County,Indiana,51,1.3,110,49.7,18107,
IN-183,Whitley County,Indiana,50.4,1.4,119,49,18109,
IA-001,Adair County,Iowa,49.1,0.7,88,48.4,18111,
IA-003,Adams County,Iowa,49.9,0.9,96,49,18113,
IA-005,Allamakee County,Iowa,46.3,1,101,45.3,18115,
IA-007,Appanoose County,Iowa,50.8,0.5,88,50.3,18117,
IA-009,Audubon County,Iowa,48.4,0.9,98,47.5,18119,
IA-011,Benton County,Iowa,47.3,0,59,47.2,18121,
IA-013,Black Hawk County,Iowa,47.3,0.8,92,46.5,18123,
IA-015,Boone County,Iowa,48.8,1.1,105,47.7,18125,
IA-017,Bremer County,Iowa,46.8,1.2,105,45.6,18127,
IA-019,Buchanan County,Iowa,46.5,0.4,77,46.1,18129,
IA-021,Buena Vista County,Iowa,46.9,1.1,103,45.9,18131,
IA-023,Butler County,Iowa,46.9,1,100,45.9,18133,
IA-025,Calhoun County,Iowa,47.9,1.1,104,46.8,18135,
IA-027,Carroll County,Iowa,48.5,1.4,112,47,18137,
IA-029,Cass County,Iowa,49.5,0.8,99,48.7,18139,
IA-031,Cedar County,Iowa,48.8,0.5,85,48.3,18141,
IA-033,Cerro Gordo County,Iowa,46,1.1,102,44.9,18143,
IA-035,Cherokee County,Iowa,46.9,0.9,96,46,18145,
IA-037,Chickasaw County,Iowa,45.7,0.9,97,44.8,18147,
IA-039,Clarke County,Iowa,50.5,1,104,49.5,18149,
IA-041,Clay County,Iowa,46.4,1.3,105,45.1,18151,
IA-043,Clayton County,Iowa,46.7,0.8,97,45.9,18153,
IA-045,Clinton County,Iowa,49.6,1.3,114,48.3,18155,
IA-047,Crawford County,Iowa,48.6,1.5,111,47.1,18157,
IA-049,Dallas County,Iowa,49.7,0.8,105,48.8,18159,
IA-051,Davis County,Iowa,50.9,0.4,81,50.4,18161,
IA-053,Decatur County,Iowa,51.1,1.2,110,50,18163,
IA-055,Delaware County,Iowa,46.9,0.9,98,46,18165,
IA-057,Des Moines County,Iowa,51,0.6,86,50.5,18167,
IA-059,Dickinson County,Iowa,45.4,1,97,44.4,18169,
IA-061,Dubuque County,Iowa,47.4,0.8,95,46.6,18171,
IA-063,Emmet County,Iowa,45.2,0.8,85,44.4,18173,
IA-065,Fayette County,Iowa,45.9,0.8,90,45.1,18175,
IA-067,Floyd County,Iowa,46.1,0.9,99,45.2,18177,
IA-069,Franklin County,Iowa,46.7,1.2,105,45.5,18179,
IA-071,Fremont County,Iowa,51.6,0.7,89,50.9,18181,
IA-073,Greene County,Iowa,48.7,1.1,104,47.6,18183,
IA-075,Grundy County,Iowa,47.4,0.9,96,46.6,19001,
IA-077,Guthrie County,Iowa,49,0.8,103,48.1,19003,
IA-079,Hamilton County,Iowa,47.3,0.6,90,46.6,19005,
IA-081,Hancock County,Iowa,45.8,0.7,90,45.1,19007,
IA-083,Hardin County,Iowa,47.4,1.1,102,46.4,19009,
IA-085,Harrison County,Iowa,49.8,1.1,100,48.7,19011,
IA-087,Henry County,Iowa,50,-0.2,41,50.2,19013,
IA-089,Howard County,Iowa,44.7,1.1,99,43.7,19015,
IA-091,Humboldt County,Iowa,46.9,0.5,93,46.3,19017,
IA-093,Ida County,Iowa,47.7,1.1,102,46.6,19019,
IA-095,Iowa County,Iowa,49,0.8,97,48.2,19021,
IA-097,Jackson County,Iowa,48.8,1.2,110,47.6,19023,
IA-099,Jasper County,Iowa,49.4,0.8,96,48.6,19025,
IA-101,Jefferson County,Iowa,49.7,-0.3,33,50,19027,
IA-103,Johnson County,Iowa,49,0.5,82,48.5,19029,
IA-105,Jones County,Iowa,48.5,1.3,113,47.2,19031,
IA-107,Keokuk County,Iowa,49.8,0.8,96,49,19033,
IA-109,Kossuth County,Iowa,46,0.8,91,45.1,19035,
IA-111,Lee County,Iowa,51.5,0.1,71,51.4,19037,
IA-113,Linn County,Iowa,47.9,0.7,87,47.2,19039,
IA-115,Louisa County,Iowa,50.4,0.5,85,49.9,19041,
IA-117,Lucas County,Iowa,50.3,0.5,87,49.8,19043,
IA-119,Lyon County,Iowa,46,0.9,99,45.1,19045,
IA-121,Madison County,Iowa,49.8,0.6,87,49.2,19047,
IA-123,Mahaska County,Iowa,50.1,0.8,95,49.3,19049,
IA-125,Marion County,Iowa,50,0.2,74,49.8,19051,
IA-127,Marshall County,Iowa,48.3,0.9,97,47.4,19053,
IA-129,Mills County,Iowa,51.1,0.8,97,50.3,19055,
IA-131,Mitchell County,Iowa,45.3,1,103,44.3,19057,
IA-133,Monona County,Iowa,49,1.1,101,47.9,19059,
IA-135,Monroe County,Iowa,50.5,0.4,84,50.1,19061,
IA-137,Montgomery County,Iowa,50.6,0.9,102,49.6,19063,
IA-139,Muscatine County,Iowa,49.5,0.2,68,49.3,19065,
IA-141,O&#039,Brien County,Iowa,46.3,0.9,101,45.3,19067
IA-143,Osceola County,Iowa,45.3,0.8,91,44.5,19069,
IA-145,Page County,Iowa,51.4,1.1,107,50.2,19071,
IA-147,Palo Alto County,Iowa,46.4,1.1,101,45.2,19073,
IA-149,Plymouth County,Iowa,47.6,1.1,101,46.4,19075,
IA-151,Pocahontas County,Iowa,46.9,0.6,93,46.3,19077,
IA-153,Polk County,Iowa,49.9,0.8,99,49.1,19079,
IA-155,Pottawattamie County,Iowa,50.3,1,101,49.3,19081,
IA-157,Poweshiek County,Iowa,49,1,106,48,19083,
IA-159,Ringgold County,Iowa,50.8,1.3,113,49.5,19085,
IA-161,Sac County,Iowa,47.9,1.4,110,46.5,19087,
IA-163,Scott County,Iowa,50.1,1.3,107,48.8,19089,
IA-165,Shelby County,Iowa,49,1,103,47.9,19091,
IA-167,Sioux County,Iowa,46.6,0.8,93,45.8,19093,
IA-169,Story County,Iowa,48.7,1,105,47.6,19095,
IA-171,Tama County,Iowa,47.9,0.7,89,47.2,19097,
